소분류,세부분류,업체명,주소,전화번호,사업자등록일,업데이트일,정제주소
휴게음식점,기타 휴게음식점,메가후르츠 영종운서점,"인천광역시 중구 영종대로 94, 두림타워 103호 (운서동) ", ,2025-05-23,2025-05-25 04:11:08,인천광역시 중구 영종대로 94 두림타워 103호 (운서동)
휴게음식점,커피숍,메가엠지씨커피 영종베르힐 스카이점,"인천광역시 중구 찬들로 141, 상가동 1층 105호 (운남동, 영종베르힐 스카이시티) ",032-710-6488 ,2025-05-23,2025-06-15 04:13:33,인천광역시 중구 찬들로 141 상가동 1층 105호 (운남동 영종베르힐 스카이시티)
휴게음식점,기타 휴게음식점,크리스피크림도넛 검단신도시점,"인천광역시 서구 이음대로 388, ABM타워 103,104호 (원당동) ", ,2025-05-22,2025-05-24 04:11:39,인천광역시 서구 이음대로 388 ABM타워 103/104호 (원당동)
휴게음식점,아이스크림,배스킨라빈스 인천신검단점,"인천광역시 서구 고산후로 285, 현해타워2 지1층 B04, B05호 (불로동) ", ,2025-05-22,2025-05-24 04:11:39,인천광역시 서구 고산후로 285 현해타워2 지1층 B04 B05호 (불로동)
휴게음식점,일반조리판매,김호두,"인천광역시 미추홀구 경인로 372, B2056호 (주안동, 포레나 미추홀) ", ,2025-05-22,2025-05-24 04:11:35,인천광역시 미추홀구 경인로 372 B2056호 (주안동 포레나 미추홀)
휴게음식점,떡카페,소미담 인천송도점,"인천광역시 연수구 하모니로 124, 송도타운 지상1층 108호 (송도동) ", ,2025-05-22,2025-05-24 04:11:27,인천광역시 연수구 하모니로 124 송도타운 지상1층 108호 (송도동)
휴게음식점,커피숍,콩'스(s),"인천광역시 남동구 문화서로3번길 28-1, 103호 (구월동) ", ,2025-05-22,2025-05-24 04:10:52,인천광역시 남동구 문화서로3번길 28-1/103호 (구월동)
휴게음식점,커피숍,GS25 검단힐스풍경채,"인천광역시 서구 고산후로 249, 4214동 106일부호 (불로동, 힐스테이트검단웰카운티) ", ,2025-05-21,2025-05-23 04:11:03,인천광역시 서구 고산후로 249/4214동 106 (불로동 힐스테이트검단웰카운티)
휴게음식점,커피숍,EWE COFFEE(유커피),"인천광역시 연수구 워터프런트로 150, 302동 302-103호 (송도동, 더샵 송도 아크베이) ", ,2025-05-21,2025-05-23 04:10:50,인천광역시 연수구 워터프런트로 150/302동 302-103호 (송도동 더샵 송도 아크베이)
휴게음식점,커피숍,메가엠지씨커피 강화군청점,인천광역시 강화군 강화읍 강화대로 402 , ,2025-05-20,2025-05-22 04:11:31,인천광역시 강화군 강화읍 강화대로 402
휴게음식점,커피숍,세인트커피2호점2,"인천광역시 연수구 청량로 106, 2층 (옥련동) ", ,2025-05-20,2025-05-22 04:11:02,인천광역시 연수구 청량로 106/2층 (옥련동)
휴게음식점,커피숍,세인트커피2호점,"인천광역시 연수구 청량로 106, 1층 (옥련동) ", ,2025-05-20,2025-05-22 04:11:02,인천광역시 연수구 청량로 106/1층 (옥련동)
휴게음식점,기타 휴게음식점,렌보(Renbo),"인천광역시 연수구 해돋이로171번길 11, 136호,138호 (송도동, 송도 센트럴파크 리버리치) ", ,2025-05-20,2025-05-22 04:11:02,인천광역시 연수구 해돋이로171번길 11/136호/138호 (송도동 송도 센트럴파크 리버리치)
휴게음식점,푸드트럭,봉구네 닭강정,"인천광역시 중구 영종대로278번길 50 (운서동, 영종1단지엘에이치) ", ,2025-05-20,2025-05-22 04:11:01,인천광역시 중구 영종대로278번길 50 (운서동 영종1단지엘에이치)
휴게음식점,일반조리판매,영가네 쿠키 빵 만두,"인천광역시 중구 인중로144번길 78, 1층 (신흥동1가) ", ,2025-05-20,2025-05-22 04:11:01,인천광역시 중구 인중로144번길 78/1층 (신흥동1가)
휴게음식점,커피숍,메가엠지씨커피 인천재능대삼거리점,"인천광역시 동구 송림로 136, 1층 2호 (송림동) ", ,2025-05-19,2025-05-21 04:11:01,인천광역시 동구 송림로 136/1층 2호 (송림동)
휴게음식점,일반조리판매,제로백 피씨방 연수역점,"인천광역시 연수구 용담로118번길 11, 2층 일부호 (연수동) ", ,2025-05-19,2025-05-21 04:11:00,인천광역시 연수구 용담로118번길 11/2층 (연수동)
휴게음식점,커피숍,몽플랫,"인천광역시 서구 열우물로282번길 25, 1층 일부호 (가좌동) ", ,2025-05-16,2025-05-18 04:11:41,인천광역시 서구 열우물로282번길 25/1층 (가좌동)
휴게음식점,푸드트럭,트럭스윗,"인천광역시 중구 월미로 33, 상상플랫폼 (북성동1가) ", ,2025-05-15,2025-05-18 04:11:19,인천광역시 중구 월미로 33 상상플랫폼 (북성동1가)
휴게음식점,푸드트럭,더맨푸드트럭,"인천광역시 중구 월미로 33, 상상플랫폼 (북성동1가) ", ,2025-05-15,2025-05-17 04:12:04,인천광역시 중구 월미로 33 상상플랫폼 (북성동1가)
휴게음식점,기타 휴게음식점,병아리상점 2호점,"인천광역시 미추홀구 낙섬중로38번길 5-14, 1층 2-26호 (용현동) ", ,2025-05-15,2025-05-17 04:11:53,인천광역시 미추홀구 낙섬중로38번길 5-14/1층 2-26호 (용현동)
휴게음식점,기타 휴게음식점,코코로카라 롯데백화점 인천,"인천광역시 미추홀구 연남로 35, 인천종합터미널,롯데백화점 지하1층 일부호 (관교동) ", ,2025-05-15,2025-05-17 04:11:53,인천광역시 미추홀구 연남로 35 인천종합터미널 롯데백화점 지하1층 (관교동)
휴게음식점,기타 휴게음식점,청담동언니(학교앞),"인천광역시 미추홀구 한나루로403번길 123-1, 1층 좌측호 (학익동) ", ,2025-05-15,2025-05-17 04:11:53,인천광역시 미추홀구 한나루로403번길 123-1/1층 (학익동)
휴게음식점,커피숍,얼라잇 캔 커피(alight can coffee),"인천광역시 부평구 장제로 31, 1층 일부 (부평동) ", ,2025-05-15,2025-05-17 04:11:51,인천광역시 부평구 장제로 31/1층 (부평동)
휴게음식점,일반조리판매,리터킹&디저트와플(literking&dessert waffle),"인천광역시 부평구 장제로 31, 1층 일부 (부평동) ", ,2025-05-15,2025-06-15 04:13:31,인천광역시 부평구 장제로 31/1층 (부평동)
휴게음식점,푸드트럭,에코푸드,"인천광역시 연수구 컨벤시아대로42번길 35 (송도동, 송도 더샵 그린애비뉴 7단지) ", ,2025-05-15,2025-05-17 04:11:23,인천광역시 연수구 컨벤시아대로42번길 35 (송도동 송도 더샵 그린애비뉴 7단지)
휴게음식점,기타 휴게음식점,달큼과일 상큼주스,"인천광역시 서구 거북로 117, 1층 일부호 (석남동) ", ,2025-05-15,2025-06-15 04:13:31,인천광역시 서구 거북로 117/1층 (석남동)
휴게음식점,기타 휴게음식점,정온담,"인천광역시 서구 거북로 117, 202호 (석남동) ", ,2025-05-15,2025-05-17 04:11:03,인천광역시 서구 거북로 117/202호 (석남동)
휴게음식점,커피숍,24시 무인카페 만월경 강화길상점,"인천광역시 강화군 길상면 온수길52번길 3, 102호 ",032-153-3702 ,2025-05-15,2025-05-17 04:10:50,인천광역시 강화군 길상면 온수길52번길 3/102호
휴게음식점,커피숍,꿈이든THE카페 2호점,"인천광역시 서구 서달로 12, 서부여성회관 지하1층 일부호 (석남동) ", ,2025-05-14,2025-05-16 04:11:09,인천광역시 서구 서달로 12 서부여성회관 지하1층 (석남동)
휴게음식점,커피숍,매머드커피익스프레스 인천남동테크노타워점,"인천광역시 남동구 호구포로 189, 남동테크노타워 지식산업센터 1층 111호 (고잔동) ", ,2025-05-14,2025-05-16 04:11:01,인천광역시 남동구 호구포로 189 남동테크노타워 지식산업센터 1층 111호 (고잔동)
휴게음식점,기타 휴게음식점,용우동 송림점 행복한마트,"인천광역시 동구 방축로 105, 인천산업용품유통단지 C동 B24호 (송림동) ",032-589-1433 ,2025-05-13,2025-05-15 04:11:24,인천광역시 동구 방축로 105 인천산업용품유통단지 C동 B24호 (송림동)
휴게음식점,아이스크림,밀크컨셉 인천석바위시장점,"인천광역시 미추홀구 구월로8번길 17, 1층 B호 (주안동) ", ,2025-05-13,2025-05-21 04:12:36,인천광역시 미추홀구 구월로8번길 17/1층 B호 (주안동)
휴게음식점,커피숍,메가엠지씨커피 인천신흥사거리점,"인천광역시 중구 서해대로 456, 1층 (신흥동2가) ", ,2025-05-13,2025-05-15 04:10:56,인천광역시 중구 서해대로 456/1층 (신흥동2가)
휴게음식점,커피숍,텐퍼센트커피 구월로데오점,"인천광역시 남동구 예술로140번길 35, 1층 107호 (구월동) ", ,2025-05-12,2025-05-14 04:11:25,인천광역시 남동구 예술로140번길 35/1층 107호 (구월동)
휴게음식점,기타 휴게음식점,드뮤어,"인천광역시 남동구 에코중앙로156번길 13-21, 1층 101호 일부호 (논현동) ", ,2025-05-12,2025-05-14 04:11:25,인천광역시 남동구 에코중앙로156번길 13-21/1층 101호 (논현동)
휴게음식점,커피숍,"쉼표, 무인카페(셀프)","인천광역시 부평구 마장로324번길 62-6, 2동 1층 일부 (산곡동) ", ,2025-05-12,2025-05-14 04:10:46,인천광역시 부평구 마장로324번길 62-6/2동 1층 (산곡동)
휴게음식점,일반조리판매,한들 막국수 인천부평점,"인천광역시 부평구 길주로494번길 57, 주A동 2층 일부 (부평동) ", ,2025-05-12,2025-06-12 04:14:26,인천광역시 부평구 길주로494번길 57 주A동 2층 (부평동)
휴게음식점,기타 휴게음식점,진심꼬마김밥,"인천광역시 미추홀구 소성로 125, 1층 맨 좌측호 (학익동) ", ,2025-05-12,2025-05-14 04:10:35,인천광역시 미추홀구 소성로 125/1층 (학익동)
휴게음식점,기타 휴게음식점,롯데인천 그랩샌드(Grab Sand),"인천광역시 미추홀구 연남로 35, 인천종합터미널,롯데백화점 지하1층 일부호 (관교동) ", ,2025-05-12,2025-05-14 04:10:35,인천광역시 미추홀구 연남로 35 인천종합터미널 롯데백화점 지하1층 (관교동)
휴게음식점,커피숍,카페드가,"인천광역시 동구 수문통로 7, 마디정형외과 1층 일부호 (화평동) ", ,2025-05-09,2025-05-11 04:11:28,인천광역시 동구 수문통로 7 마디정형외과 1층 (화평동)
휴게음식점,커피숍,커스텀커피 더샵아크베이점,"인천광역시 연수구 워터프런트로 150, 더샵 송도 아크베이 302동 지상1층 302-108호 (송도동, 더샵 송도 아크베이) ", ,2025-05-09,2025-05-11 04:11:25,인천광역시 연수구 워터프런트로 150 더샵 송도 아크베이 302동 지상1층 302-108호 (송도동 더샵 송도 아크베이)
휴게음식점,푸드트럭,푸푸,"인천광역시 연수구 센트럴로 350, 달빛축제공원 2025 그린캠프페스티벌 F&B존 (송도동) ", ,2025-05-09,2025-05-11 04:11:25,인천광역시 연수구 센트럴로 350 달빛축제공원 2025 그린캠프페스티벌 F&B존 (송도동)
휴게음식점,커피숍,더벤티 인천용현유원점,"인천광역시 미추홀구 아암대로29번길 86, 백제당빌딩 1층 102호 (용현동) ", ,2025-05-09,2025-05-11 04:11:05,인천광역시 미추홀구 아암대로29번길 86 백제당빌딩 1층 102호 (용현동)
휴게음식점,기타 휴게음식점,꽈백최선생 주안석바위점,"인천광역시 미추홀구 경인로 433, 석바위VIP클리닉 101호 (주안동) ", ,2025-05-09,2025-05-11 04:11:05,인천광역시 미추홀구 경인로 433 석바위VIP클리닉 101호 (주안동)
휴게음식점,기타 휴게음식점,천씨씨커피 가좌점,"인천광역시 서구 가좌로 71, 1층 일부호 (가좌동) ", ,2025-05-09,2025-05-11 04:10:58,인천광역시 서구 가좌로 71/1층 (가좌동)
휴게음식점,기타 휴게음식점,우리집김밥떡볶이,"인천광역시 서구 염곡로 395, 정진빌딩 1층 일부호 (신현동) ", ,2025-05-09,2025-05-11 04:10:58,인천광역시 서구 염곡로 395 정진빌딩 1층 (신현동)
휴게음식점,커피숍,포니커피,"인천광역시 중구 두미포로 59, 1층 102호 (중산동) ", ,2025-05-09,2025-05-11 04:10:57,인천광역시 중구 두미포로 59/1층 102호 (중산동)
휴게음식점,떡카페,햇비,"인천광역시 중구 흰바위로 284, 디딤돌프라자 1층 111호 (운남동) ", ,2025-05-09,2025-05-11 04:10:57,인천광역시 중구 흰바위로 284 디딤돌프라자 1층 111호 (운남동)
휴게음식점,커피숍,올리브,"인천광역시 서구 아라자전거북길 655, 1동 1층 일부호 (시천동) ", ,2025-05-08,2025-05-10 04:11:10,인천광역시 서구 아라자전거북길 655/1동 1층 (시천동)
휴게음식점,기타 휴게음식점,숲속호두,"인천광역시 서구 중봉대로 587, 홈플러스 인천청라점 지하2층 일부호 (청라동) ", ,2025-05-08,2025-05-10 04:11:10,인천광역시 서구 중봉대로 587 홈플러스 인천청라점 지하2층 (청라동)
휴게음식점,기타 휴게음식점,멜로우트(mellowt),"인천광역시 서구 청라한내로 82, 광영 스너그시티 청라 지하1층 107호 (청라동) ", ,2025-05-08,2025-05-10 04:11:10,인천광역시 서구 청라한내로 82 광영 스너그시티 청라 지하1층 107호 (청라동)
휴게음식점,일반조리판매,올래찹쌀꽈배기,"인천광역시 계양구 주부토로 380, 1층 일부호 (작전동) ", ,2025-05-08,2025-05-10 04:11:05,인천광역시 계양구 주부토로 380/1층 (작전동)
휴게음식점,아이스크림,배스킨라빈스 용인천리점,"경기도 용인시 처인구 이동읍 백옥대로 636, 1층 ", ,2025-05-07,2025-05-09 04:11:13,경기도 용인시 처인구 이동읍 백옥대로 636/1층
휴게음식점,푸드트럭,휴먼푸드,"인천광역시 연수구 국제항만대로326번길 57, 인천항 국제여객터미널 1층 탁송장 및 GATE A옆호 (송도동) ", ,2025-05-07,2025-05-09 04:11:13,인천광역시 연수구 국제항만대로326번길 57 인천항 국제여객터미널 1층 탁송장 및 GATE A옆호 (송도동)
휴게음식점,커피숍,메이도우,"인천광역시 연수구 수인선길 20, 1층 (옥련동) ", ,2025-05-07,2025-05-09 04:11:09,인천광역시 연수구 수인선길 20/1층 (옥련동)
휴게음식점,커피숍,하츠,"인천광역시 부평구 마장로 352, 1층 일부 (산곡동) ", ,2025-05-07,2025-05-09 04:11:00,인천광역시 부평구 마장로 352/1층 (산곡동)
휴게음식점,커피숍,프로그 핑거스 커피(F.F),"인천광역시 남동구 포구로 35, 104동 110호 (논현동, 논현유호엔시티 1단지) ", ,2025-05-07,2025-05-09 04:10:59,인천광역시 남동구 포구로 35/104동 110호 (논현동 논현유호엔시티 1단지)
휴게음식점,기타 휴게음식점,한스디저트 (2호점),"인천광역시 서구 파랑로 495, 1-111호 (청라동) ", ,2025-05-02,2025-05-04 04:10:55,인천광역시 서구 파랑로 495/1-111호 (청라동)
휴게음식점,커피숍,메가엠지씨커피 인천율도공원점,"인천광역시 서구 북항로206번길 40, 1층 일부호 (원창동) ", ,2025-05-02,2025-05-04 04:10:55,인천광역시 서구 북항로206번길 40/1층 (원창동)
휴게음식점,기타 휴게음식점,착한김밥&호두과자,"인천광역시 강화군 삼산면 삼산북로 382, 1층 ", ,2025-05-02,2025-05-04 04:10:43,인천광역시 강화군 삼산면 삼산북로 382/1층
휴게음식점,기타 휴게음식점,화개산휴게소,인천광역시 강화군 교동면 교동동로471번길 6-52 ,032-932-2797 ,2025-05-02,2025-05-04 04:10:43,인천광역시 강화군 교동면 교동동로471번길 6-52
휴게음식점,커피숍,메가엠지씨커피 송도럭스오션점,"인천광역시 연수구 랜드마크로 350, 213동 27호 (송도동, 송도 Luxe Ocean SK VIEW) ", ,2025-05-01,2025-05-03 04:11:37,인천광역시 연수구 랜드마크로 350/213동 27호 (송도동 송도 Luxe Ocean SK VIEW)
